old_path,new_path,title,category,subcategory,kind,status,confidence
error-handling/2272.md,90-reference/error-codes/2272.md,2272,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/2274.md,90-reference/error-codes/2274.md,2274,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/2276.md,90-reference/error-codes/2276.md,2276,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/2278.md,90-reference/error-codes/2278.md,2278,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/2280.md,90-reference/error-codes/2280.md,2280,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/2282.md,90-reference/error-codes/2282.md,2282,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/2290.md,90-reference/error-codes/2290.md,2290,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/2292.md,90-reference/error-codes/2292.md,2292,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/2294.md,90-reference/error-codes/2294.md,2294,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/2300.md,90-reference/error-codes/2300.md,2300,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/255.md,90-reference/error-codes/255.md,255,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3002.md,90-reference/error-codes/3002.md,3002,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3003.md,90-reference/error-codes/3003.md,3003,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3004.md,90-reference/error-codes/3004.md,3004,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3005.md,90-reference/error-codes/3005.md,3005,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3006.md,90-reference/error-codes/3006.md,3006,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3007.md,90-reference/error-codes/3007.md,3007,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3008.md,90-reference/error-codes/3008.md,3008,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3009.md,90-reference/error-codes/3009.md,3009,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3010.md,90-reference/error-codes/3010.md,3010,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3011.md,90-reference/error-codes/3011.md,3011,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3012.md,90-reference/error-codes/3012.md,3012,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3014.md,90-reference/error-codes/3014.md,3014,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3015.md,90-reference/error-codes/3015.md,3015,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3020.md,90-reference/error-codes/3020.md,3020,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3022.md,90-reference/error-codes/3022.md,3022,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3024.md,90-reference/error-codes/3024.md,3024,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/3031.md,90-reference/error-codes/3031.md,3031,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4.1.md,90-reference/error-codes/4.1.md,4.1,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4002.md,90-reference/error-codes/4002.md,4002,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4003.md,90-reference/error-codes/4003.md,4003,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4004.md,90-reference/error-codes/4004.md,4004,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4005.md,90-reference/error-codes/4005.md,4005,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4006.md,90-reference/error-codes/4006.md,4006,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4007.md,90-reference/error-codes/4007.md,4007,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4008.md,90-reference/error-codes/4008.md,4008,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4009.md,90-reference/error-codes/4009.md,4009,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4010.md,90-reference/error-codes/4010.md,4010,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4011.md,90-reference/error-codes/4011.md,4011,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4012.md,90-reference/error-codes/4012.md,4012,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4014.md,90-reference/error-codes/4014.md,4014,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4015.md,90-reference/error-codes/4015.md,4015,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4100.md,90-reference/error-codes/4100.md,4100,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4114.md,90-reference/error-codes/4114.md,4114,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4115.md,90-reference/error-codes/4115.md,4115,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4120.md,90-reference/error-codes/4120.md,4120,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4121.md,90-reference/error-codes/4121.md,4121,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4122.md,90-reference/error-codes/4122.md,4122,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4123.md,90-reference/error-codes/4123.md,4123,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4124.md,90-reference/error-codes/4124.md,4124,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4125.md,90-reference/error-codes/4125.md,4125,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4126.md,90-reference/error-codes/4126.md,4126,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4127.md,90-reference/error-codes/4127.md,4127,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4128.md,90-reference/error-codes/4128.md,4128,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4129.md,90-reference/error-codes/4129.md,4129,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4135.md,90-reference/error-codes/4135.md,4135,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4137.md,90-reference/error-codes/4137.md,4137,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4138.md,90-reference/error-codes/4138.md,4138,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4139.md,90-reference/error-codes/4139.md,4139,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4140.md,90-reference/error-codes/4140.md,4140,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4141.md,90-reference/error-codes/4141.md,4141,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4142.md,90-reference/error-codes/4142.md,4142,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4143.md,90-reference/error-codes/4143.md,4143,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4144.md,90-reference/error-codes/4144.md,4144,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4145.md,90-reference/error-codes/4145.md,4145,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4146.md,90-reference/error-codes/4146.md,4146,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4147.md,90-reference/error-codes/4147.md,4147,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4148.md,90-reference/error-codes/4148.md,4148,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4149.md,90-reference/error-codes/4149.md,4149,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4150.md,90-reference/error-codes/4150.md,4150,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4152.md,90-reference/error-codes/4152.md,4152,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4153.md,90-reference/error-codes/4153.md,4153,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4159.md,90-reference/error-codes/4159.md,4159,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4160.md,90-reference/error-codes/4160.md,4160,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4161.md,90-reference/error-codes/4161.md,4161,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4162.md,90-reference/error-codes/4162.md,4162,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4163.md,90-reference/error-codes/4163.md,4163,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4164.md,90-reference/error-codes/4164.md,4164,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4165.md,90-reference/error-codes/4165.md,4165,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4166.md,90-reference/error-codes/4166.md,4166,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4167.md,90-reference/error-codes/4167.md,4167,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4168.md,90-reference/error-codes/4168.md,4168,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4169.md,90-reference/error-codes/4169.md,4169,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4170.md,90-reference/error-codes/4170.md,4170,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4171.md,90-reference/error-codes/4171.md,4171,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4172.md,90-reference/error-codes/4172.md,4172,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4173.md,90-reference/error-codes/4173.md,4173,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4174.md,90-reference/error-codes/4174.md,4174,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4175.md,90-reference/error-codes/4175.md,4175,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4176.md,90-reference/error-codes/4176.md,4176,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4177.md,90-reference/error-codes/4177.md,4177,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4179.md,90-reference/error-codes/4179.md,4179,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4180.md,90-reference/error-codes/4180.md,4180,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4184.md,90-reference/error-codes/4184.md,4184,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4185.md,90-reference/error-codes/4185.md,4185,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4194.md,90-reference/error-codes/4194.md,4194,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4195.md,90-reference/error-codes/4195.md,4195,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4196.md,90-reference/error-codes/4196.md,4196,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4197.md,90-reference/error-codes/4197.md,4197,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4200.md,90-reference/error-codes/4200.md,4200,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4201.md,90-reference/error-codes/4201.md,4201,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4202.md,90-reference/error-codes/4202.md,4202,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4203.md,90-reference/error-codes/4203.md,4203,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4204.md,90-reference/error-codes/4204.md,4204,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4205.md,90-reference/error-codes/4205.md,4205,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4206.md,90-reference/error-codes/4206.md,4206,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4207.md,90-reference/error-codes/4207.md,4207,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4208.md,90-reference/error-codes/4208.md,4208,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4209.md,90-reference/error-codes/4209.md,4209,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4210.md,90-reference/error-codes/4210.md,4210,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4211.md,90-reference/error-codes/4211.md,4211,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4212.md,90-reference/error-codes/4212.md,4212,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4213.md,90-reference/error-codes/4213.md,4213,90-reference,90-reference/error-codes,error-code,ok,high
error-handling/4214.md,90-reference/error-codes/4214.md,4214,90-reference,90-reference/error-codes,error-code,ok,high
